prompt,reference,task,mode,draft_steps,generated_text,acceptance_rate,num_target_calls,latency_ms
"Summarise the following article:
March 16, 2014. Liverpool travel away from Anfield for a game that will shape the destiny of their season and Brendan Rodgers' confidence is telling. 'If we beat them, they cannot do it,' Rodgers proclaims ahead of a trip to Old Trafford. He had just been asked what the consequences would be if Manchester United, who were trying desperately to keep pace in the race for the Champions League, lost t
Summary:","Liverpool won 1-0 away at Swansea in the Premier League on Monday night .
On March 16, 2014, the Reds were 14 points clear of Manchester United .
Fast forward a year later and Liverpool trail United by two points .
READ: Liverpool have sights on second place after beating Swansea .
CLICK HERE for all the latest Liverpool news .",summarization_en,greedy,5,"
March 16, 2014. Liverpool travel away from Anfield for a game that will shape the destiny of their season and Brendan Rodgers' confidence is telling. 'If we beat them, they cannot do it,' Rodgers proclaims ahead of a trip to Old Trafford. He had just been asked what the consequences would be if Manchester United, who were trying desperately to keep pace in the race for the Champions League, lost to Liverpool in the league on Saturday.

The Liverpool manager has been asked about the consequences of a defeat to Manchester United in the league on Saturday.

""If we beat them, they cannot do",1.0,128,1975.1666420002039
"Summarise the following article:
A Geelong housing commission tenant is under investigation from the department of housing after she was found to be sub-letting her public housing property and pocketing the cash. The Salvation Army granted Tammy Kenyon and her partner Jamie Hutchinson a commission home in the southern suburb of Belmont last year. But Ms Kenyon has been caught after advertising the property online and keeping the 
Summary:","Tammy Kenyon and her partner were given a housing trust home last year .
She has advertised the property on Facebook and pocketed peoples bond .
She claims to be in the process of paying back the people she's scammed .
But the department of housing say the victims have yet to be imbursed .",summarization_en,greedy,5,"
The Salvation Army has granted a housing commission tenant a home in the southern suburb of Belmont. The Salvation Army granted Tammy Kenyon and her partner Jamie Hutchinson a commission home in the southern suburb of Belmont last year. But Ms Kenyon has been caught after advertising the property online and keeping the property for herself.

The Salvation Army has granted a housing commission tenant a home in the southern suburb of Belmont. The Salvation Army granted Tammy Kenyon and her partner Jamie Hutchinson a commission home in the southern suburb of Belmont last year. But Ms Kenyon has been caught after advertising the",1.0,128,1962.0595159999539
"Summarise the following article:
Porto right back Danilo is set to join Real Madrid. Reports in Spain had claimed the 23-year-old was at the centre of a tug-of-war between the La Liga giants and Manchester United. However, Sportsmail understands there was no serious interest from the English club and that Danilo is currently in advanced talks with the Champions League winners. Danilo, in action last month for Porto against Vitori
Summary:","Real Madrid beat Manchester United in battle to sign Porto's Danilo .
But United did not have a serious interest in the Brazilian right back .
Danilo's representatives have met with Madrid ahead of £27m deal .
CLICK HERE for all the latest Real Madrid news .",summarization_en,greedy,5,"
Porto right back Danilo is set to join Real Madrid. Reports in Spain had claimed the 23-year-old was at the centre of a tug-of-war between the La Liga giants and Manchester United. However, Sportsmail understands there was no serious interest from the English club and that Danilo is currently in advanced talks with the Champions League winners. Danilo, in action last month for Porto against Vitori

Porto right back Danilo is set to join Real Madrid. Reports in Spain had claimed the 23-year-old was at the centre of a tug-of-war between",1.0,128,1953.3052990000215
"Summarise the following article:
Patrick Bamford scored three goals at the iPro Stadium during a successful loan last season that helped Derby County reach Wembley. He claimed another here of an entirely different complexion. The 21-year-old striker, borrowed from Chelsea, delivered the cutting edge to send Middlesbrough five points clear of their promotion rivals. Having taken stick all game from Derby fans who once cheered him,
Summary:","Patrick Bamford struck in the second-half to earn Middlesbrough the win .
Chelsea loanee scored in the 64th minute to secure all three points .
Win boosts Championship's side chances of reaching the big time .
Derby now without a Championship win in their last five matches .",summarization_en,greedy,5,"
The former Chelsea striker scored three goals in a successful loan spell at Derby County last season that helped the Rams reach the play-offs.

The 21-year-old striker, borrowed from Chelsea, delivered the cutting edge to send Middlesbrough five points clear of their promotion rivals.

Having taken stick all game from Derby fans who once cheered him, Bamford scored three goals in a successful loan spell at Derby County last season that helped the Rams reach the play-offs.

The former Chelsea striker scored three goals in a successful loan spell at Derby County last season that helped the Rams reach the play",1.0,128,1964.836166999703
"Summarise the following article:
An Emmy-winning talk show host has been fired by Spanish-language TV station Univision after he compared the First Lady to a character from Planet Of The Apes on live television. Rodner Figueroa, who's known for his biting fashion commentary, made the racially insensitive remark on the entertainment news show El Gordo Y La Flaca on Wednesday. Venezuelan-born Figueroa made the remark in a segment d
Summary:","Rodner Figueroa made the racially insensitive remark on the entertainment news show El Gordo Y La Flaca on Wednesday .
He was discussing the work of a make-up artist who had transformed himself into Michelle Obama .
By late Wednesday evening the network had removed his photo from their website and on Thursday they confirmed that he had been fired .
Figueroa has issued an apology in which he denies being a racist and states that his father is Afro-Latino .
Also accused Univision of trying to destroy his career 'in an unfair manner'
At the Daytime Emmy Awards last June Figueroa had won the Outstanding Daytime Talent in the Spanish category .",summarization_en,greedy,5,"
The First Lady of Venezuela is a character from the animated film Planet Of The Apes.

The First Lady of Venezuela is a character from the animated film Planet Of The Apes.

The First Lady of Venezuela is a character from the animated film Planet Of The Apes.

The First Lady of Venezuela is a character from the animated film Planet Of The Apes.

The First Lady of Venezuela is a character from the animated film Planet Of The Apes.

The First Lady of Venezuela is a character from the animated film Planet Of The Apes.

The First Lady of Venezuela is a",1.0,128,1953.8788579998254
"Summarise the following article:
In a sport increasingly dominated by statistical analysis and calm dissection of performances it was reassuring to hear Dan Cole discuss the depth of anger felt by England’s players on reviewing their Ireland no-show. Cole, one of the few England stars to depart Dublin with his reputation enhanced last Sunday, revealed the extent of the frustration within the England squad at their misfiring displ
Summary:","England lost to Ireland 19-9 last week in Dublin .
Dan Cole reveals the frustration after players watched video back .
Game went against England's plans as mistakes let them down .
England will hope to respond against Scotland next week at Twickenham .",summarization_en,greedy,5,"
The England squad were in Dublin for a training camp ahead of their Euro 2012 qualifier against Scotland on Saturday.

The squad were due to fly to Dublin on Thursday morning, but were told by the Irish FA that they would not be allowed to leave the country until the following day.

The FA said the players were told they would not be allowed to leave the country until the following day.

The FA said the players were told they would not be allowed to leave the country until the following day.

The FA said the players were told they would not be allowed to leave the country until the following day.",1.0,128,1950.8698710001227
"Summarise the following article:
Sportsmail takes a look at 10 things we have learned from a weekend of international fixtures and reflects on a selection of interesting rumours from the Football League. 1. Ashley Williams was on Arsenal’s radar for ages before signing a new four-year deal at Swansea last summer, but a move to the Emirates fell through supposedly because he wasn’t considered Champions League quality. The 30-year-
Summary:","Ashley Williams' proposed move to Arsenal fell through in the summer .
The deal collapsed over fears Williams was not Champions League quality .
Chelsea ace John Terry played in Steven Gerrard's All-Star charity match .
Terry was also the first to agree to play in Stiliyan Petrov's fundraiser .",summarization_en,greedy,5,"
The former Arsenal striker has been linked with a move to the Emirates Stadium, but the Welsh club have been linked with a move for the former England international for a number of years.

The former Arsenal striker has been linked with a move to the Emirates Stadium, but the Welsh club have been linked with a move for the former England international for a number of years.

The former Arsenal striker has been linked with a move to the Emirates Stadium, but the Welsh club have been linked with a move for the former England international for a number of years.

The former Arsenal striker has been linked with a move to the Emirates",1.0,128,1973.5787879999407
"Summarise the following article:
A nanny in Argentina is facing child abuse charges after she was secretly filmed hitting a baby and then stealing his food. The footage shows 25-year-old Eve Mantaras slapping and backhanding the cowering two-year-old, who is sat in his high chair. She then takes a plate of food that is meant for him and sits down to eat it in front of the hungry boy. Scroll down for video . The secret footage sho
Summary:","Nanny Eve Mantaras was filmed slapping and backhanding a two-year-old .
Came after his mother installed secret camera in family home in Argentina .
Cristina Ceril had discovered a series of bruises on her son's body .
Neighbours also told her they heard the toddler screaming and crying .
Footage also showed Mantaras stealing food from the boy and eating it .
Police say she is now facing criminal assault and child abuse charges .",summarization_en,greedy,5,"
A nanny in Argentina is facing child abuse charges after she was secretly filmed hitting a baby and then stealing his food. The footage shows 25-year-old Eve Mantaras slapping and backhanding the cowering two-year-old, who is sat in his high chair. She then takes a plate of food that is meant for him and sits down to eat it in front of the hungry boy.

A nanny in Argentina is facing child abuse charges after she was secretly filmed hitting a baby and then stealing his food. The footage shows 25-year-old Eve Mantaras slapping and backhanding",1.0,128,1962.9231210001308
"Summarise the following article:
Katie Hopkins has sparked outrage once again after being accused of making a Holocaust joke aimed at the wife of Ed Miliband . Katie Hopkins has sparked outrage once again after being accused of making a Holocaust joke aimed at the wife of Ed Miliband – whose Jewish parents fled from the Nazis. The controversial TV pundit faced calls for her arrest after saying the Labour leader could 'gas' his wi
Summary:","Katie Hopkins blasted for making 'Holocaust joke' about Ed Miliband's wife .
She tweeted: 'He might stick her head in the oven and turn on the gas'
TV star was bombarded with furious messages condemning her 'vile' tweet .
Some said she should be arrested and claimed they had reported message .",summarization_en,greedy,5,"
Katie Hopkins has sparked outrage once again after being accused of making a Holocaust joke aimed at the wife of Ed Miliband . Katie Hopkins has sparked outrage once again after being accused of making a Holocaust joke aimed at the wife of Ed Miliband – whose Jewish parents fled from the Nazis. The controversial TV pundit faced calls for her arrest after saying the Labour leader could 'gas' his wi
Summary:
Katie Hopkins has sparked outrage once again after being accused of making a Holocaust joke aimed at the wife of Ed Miliband . Katie Hopkins has sparked outrage once again after being accused of making a Holocaust joke aimed",1.0,128,1953.7385270000414
"Summarise the following article:
Portugal went top of European Championship qualifying Group I with a 2-1 win over Serbia on Sunday. Defenders scored both Portuguese goals as Ricardo Carvalho and Fabio Coentrao netted in each half, either side of a spectacular equaliser from Nemanja Matic with an overhead kick. Portugal's third straight win under Fernando Santos, who took charge after Cristiano Ronaldo's team lost their opening q
Summary:","Ricardo Carvalho opened the scoring for Portugal with an early header .
After half-time, Nemanja Matic produced a brilliant equaliser .
Serbia were only level for two minutes, as Fabio Coentrao made it 2-1 .
Portugal's win takes them top of their European qualifying group .",summarization_en,greedy,5,"
Portugal went top of European Championship qualifying Group I with a 2-1 win over Serbia on Sunday. Defenders scored both Portuguese goals as Ricardo Carvalho and Fabio Coentrao netted in each half, either side of a spectacular equaliser from Nemanja Matic with an overhead kick. Portugal's third straight win under Fernando Santos, who took charge after Cristiano Ronaldo's team lost their opening qualifying game against the Czech Republic.

Portugal's first goal came from a corner, with the ball falling to Ricardo Carvalho, who took a touch and fired home from close range",1.0,128,1972.7065339998262
"Summarise the following article:
Kendall Jenner looks like a total knockout in her colorful new video campaign for Estee Lauder, which introduces the iconic beauty brand's new collaboration with the French fashion house Courrèges, and shows the model playfully taking a swing at the camera. The 19-year-old, who was named as the face of Estee Lauder last November, can be seen modeling bright pink lip gloss and silver eyeliner from 
Summary:","The 19-year-old model revealed that she had been signed as the face of the iconic beauty brand last November .
Kendall’s new campaign showcases the brand's Courrèges collection, which was inspired by the French fashion house's 1960s futuristic designs .",summarization_en,greedy,5,"
Kendall Jenner looks like a total knockout in her colorful new video campaign for Estee Lauder, which introduces the iconic beauty brand's new collaboration with the French fashion house Courrèges, and shows the model playfully taking a swing at the camera. The 19-year-old, who was named as the face of Estee Lauder last November, can be seen modeling bright pink lip gloss and silver eyeliner from the brand's new collection.

Kendall Jenner looks like a total knockout in her colorful new video campaign for Estee Lauder, which introduces the iconic beauty brand's new collaboration",1.0,128,1947.8201249999074
"Summarise the following article:
A little-known southern pizza chain is edging in on big name brands to take a big slice of the market. Hunt Brothers Pizza provides gas stations and convenience stores with ingredients and start up equipment but doesn't charge franchise fees. As a result it now boasts more U.S. sites than either Domino's or Pizza Hut, with 7,300 locations in 28 states. As well as the convenience factor, customers 
Summary:","Hunt Brothers Pizza provides gas stations and convenience stores with ingredients and start up equipment but doesn't charge franchise fees .
It currently has 7,300 locations in 28 states .
As well as the convenience factor, customers apparently love the taste .",summarization_en,greedy,5,"
The company is a subsidiary of Hunt Brothers, a family-owned company that has been in business for more than a century. The company is based in the small town of Hunt, South Carolina.

The company is a subsidiary of Hunt Brothers, a family-owned company that has been in business for more than a century. The company is based in the small town of Hunt, South Carolina.

The company is a subsidiary of Hunt Brothers, a family-owned company that has been in business for more than a century. The company is based in the small town of Hunt, South Carolina.

The company is a",1.0,128,1981.3881759996548
"Summarise the following article:
(CNN)The reputed leader of one of Mexico's most ruthless cartels walked with his head bowed Wednesday as federal forces escorted him into an armored vehicle in the country's capital. Authorities closed in on Zetas boss Omar Trevino Morales in predawn darkness, capturing him in an operation without firing a single shot, said Monte Alejandro Rubido, head of Mexico's national security council. There 
Summary:","Mexican authorities say no shots were fired when they captured the alleged head of the Zetas .
United States has an extradition request for Omar Trevino Morales .
Official: He's ""one of the most dangerous and bloodthirsty criminals in Mexico""",summarization_en,greedy,5,"

The reputed leader of one of Mexico's most ruthless cartels walked with his head bowed Wednesday as federal forces escorted him into an armored vehicle in the country's capital. Authorities closed in on Zetas boss Omar Trevino Morales in predawn darkness, capturing him in an operation without firing a single shot, said Monte Alejandro Rubido, head of Mexico's national security council.

The Mexican government has been trying to bring down the Zetas for years, but the cartel has been able to maintain its power and influence in the country.

The Zetas are a group",1.0,128,1968.0652399997598
"Summarise the following article:
After a blistering start, England were forced to work for their win against Scotland, which took them level on points with Ireland and Wales at the top of the Six Nations championship table. Jonathan Joseph had Stuart Lancaster's side ahead inside five minutes, but Scotland fought back and forced a thrilling finale. Sportsmail's Chris Foy was there to run the rule over the two teams: . Courtney La
Summary:","England create countless chances but made to work hard for win .
Result takes England top of Six Nations table on points difference .
George North picked up 15 points as England retained Calcutta Cup .",summarization_en,greedy,5,"
England's victory over Scotland was a huge boost for the Six Nations, but the result was not enough to keep them in the top four. England's win over Scotland was a huge boost for the Six Nations, but the result was not enough to keep them in the top four.

The Six Nations Championship

The Six Nations Championship is the most important rugby union competition in the world. It is the most prestigious tournament in the world, and is the most watched sport in the world.

The Six Nations Championship is the most important rugby union competition in the world. It is the most prestigious tournament in the world, and",1.0,128,1975.0639120002234
"Summarise the following article:
Jordan Henderson required a slice of luck  after an uninspiring first half against Swansea, Jordi Amat’s sliding tackle sending the ball ricocheting on to his shin and ultimately looping beyond the reach of Lukasz Fabianski. But there has been nothing fortuitous about the manner of his improvement over the past two years. He has blossomed from a player talked about in the same breath as Andy Carro
Summary:","Jordan Henderson scores fortuitous winner as Liverpool beat Swansea 1-0 .
Liverpool have not lost any of their games with Henderson as captain .
Vice-captain Henderson has proven himself as Steven Gerrard's successor .
He is now England's best midfielder and the envy of Manchester United .
Sportsmail's Jamie Carragher rates him as one of Premier League's best .
United and Liverpool face each other in top-four showdown on Sunday .",summarization_en,greedy,5,"

The former Liverpool man has been a revelation for Swansea this season, scoring five goals in his last four games.

The former Liverpool man has been a revelation for Swansea this season, scoring five goals in his last four games.

The former Liverpool man has been a revelation for Swansea this season, scoring five goals in his last four games.

The former Liverpool man has been a revelation for Swansea this season, scoring five goals in his last four games.

The former Liverpool man has been a revelation for Swansea this season, scoring five goals in his last four games.

The",1.0,128,1993.5544980003215
"Summarise the following article:
Shocking video footage has emerged of the extraordinary moment a Brazilian minibus was swallowed up in the middle of the road and then swept away in a furious torrent of flood water. Filmed in a remote area of Para state in the north of the country, the clip begins by showing the silver bus being evacuated after becoming stuck on a rapidly collapsing road. Seconds later a massive sinkhole opens up
Summary:","Vehicle was travelling along a mud track in a remote stretch of Para state .
Driver spotted road surface rapidly disintegrating and evacuated the bus .
Seconds later a massive sinkhole opened up directly below the vehicle .
Bus collapsed in to the hole and was washed away in raging flood water .
Thanks to the driver's quick thinking, nobody was hurt in the incident .",summarization_en,greedy,5,"
The video shows the bus being sucked into the sinkhole and then being swept away in a torrent of flood water.

The video shows the bus being sucked into the sinkhole and then being swept away in a torrent of flood water.

The video shows the bus being sucked into the sinkhole and then being swept away in a torrent of flood water.

The video shows the bus being sucked into the sinkhole and then being swept away in a torrent of flood water.

The video shows the bus being sucked into the sinkhole and then being swept away in a torrent of flood water.

The video",1.0,128,2000.9147999999186
"Summarise the following article:
Extraordinary bugged calls between separatists that suggest flight MH17 was shot down by a Russian-made missile over Ukraine were revealed today by investigators. The intercepted dialogue strongly suggests a Russian military crew was accompanying a BUK missile smuggled into eastern Ukraine shortly before the Boeing 777 was shot out the sky. It also indicates the weapons system was smuggled back ov
Summary:","Dialogue suggests jet was hit with Russian-made BUK missile over Ukraine .
Also indicates weapons system was then smuggled back across the border .
Dutch prosecutors appeal for witnesses who saw rocket before and after .",summarization_en,greedy,5,"
Extraordinary bugged calls between separatists that suggest flight MH17 was shot down by a Russian-made missile over Ukraine were revealed today by investigators. The intercepted dialogue strongly suggests a Russian military crew was accompanying a BUK missile smuggled into eastern Ukraine shortly before the Boeing 777 was shot out the sky. It also indicates the weapons system was smuggled back over the border into Russia.

The Russian military has been accused of shooting down a Malaysian airliner over Ukraine, but the evidence is not conclusive.

The Malaysian Airlines flight MH17 was shot down over eastern Ukraine on July 17, 2014.

",1.0,128,1982.1406139999453
"Summarise the following article:
Former Arsenal striker Ian Wright is giving his Twitter fans the chance to play alongside him at Wembley in his last ever football match. Wright won the FA Cup twice and the League Cup on the hallowed Wembley turf during his legendary Arsenal stint. He also suffered heartache at the Twin Towers as Crystal Palace lost the replay of the 1990 FA Cup final to give Sir Alex Ferguson his first Mancheste
Summary:","Ian Wright will play fans in his last football match at Wembley .
Wright has fond memories of the stadium from his days as a player .
Former England striker wants fans to enjoy Wembley like he did .
Wright is celebrating reaching one million Twitter followers .",summarization_en,greedy,5,"
Former Arsenal striker Ian Wright is giving his Twitter fans the chance to play alongside him at Wembley in his last ever football match. Wright won the FA Cup twice and the League Cup on the hallowed Wembley turf during his legendary Arsenal stint. He also suffered heartache at the Twin Towers as Crystal Palace lost the replay of the 1990 FA Cup final to give Sir Alex Ferguson his first Mancheste

The FA Cup Final replay between Crystal Palace and Arsenal was played at Wembley on Saturday, May 9, 1990. The match was the last of the four FA Cup finals played at the stadium",1.0,128,1995.495043000119
"Summarise the following article:
Police were called to a Church of England primary school after parents allegedly threatened to stab each other in front of young children. The group of mothers and father were seen screaming at each other in the brawl at St John's C of E primary school in Dorking, Surrey. They were then heard to make the alleged death threats by a mother who was dropping off her terrified children. Police were cal
Summary:","Officers were called to a fracas at St Johns C of E primary school, Dorking .
Group of parents were seen screaming and threatening to kill each other .
Brawl took place as others dropped their young children off at the school .
Did you witness this incident? Call Hannah Parry on 0203 615 3423 or email hannah.parry@mailonline.co.uk .",summarization_en,greedy,5,"
Police were called to a Church of England primary school after parents allegedly threatened to stab each other in front of young children. The group of mothers and father were seen screaming at each other in the brawl at St John's C of E primary school in Dorking, Surrey. They were then heard to make the alleged death threats by a mother who was dropping off her terrified children. Police were called to the school after the parents were heard to make the alleged death threats.

The mother was arrested and charged with threatening to stab the father.

The mother was released on bail and is due to appear in court on",1.0,128,2004.3449479999254
"Summarise the following article:
Alex Baah was jailed for 18 years today for a horrific series of rapes on a 13-year-old girl . A sex attacker who repeatedly raped a 13-year-old was jailed for 18 years today. Ghanaian Alex Baah, of south-east London, paid the girl £2 after each assault, the Old Bailey heard. The 42-year-old raped the girl at an address near Croydon and sent her perverted text messages, the court was told. The vic
Summary:","Unemployed Ghanaian sent girl perverted text messages before rapes .
He denied the allegations against him, accusing the girl of setting him up .
But jury today convicted him of five counts of rape and he was jailed .
Judge told him: 'The damage caused to this girl is incalculable'",summarization_en,greedy,5,"
Alex Baah was jailed for 18 years today for a horrific series of rapes on a 13-year-old girl . A sex attacker who repeatedly raped a 13-year-old was jailed for 18 years today. Ghanaian Alex Baah, of south-east London, paid the girl £2 after each assault, the Old Bailey heard. The 42-year-old raped the girl at an address near Croydon and sent her perverted text messages, the court was told. The vic

Alex Baah was jailed for 18 years today for a horrific series of rapes on a 13-year",1.0,128,1959.7213990000455
"Summarise the following article:
Shocking video has emerged of a mother holding her terrified daughter in a headlock while the little girl was having her ears pierced. The footage, taken in Chicago, Illinois, shows the young child crying out in fear as a man approaches with a  piercing instrument. At one point, the girl can be heard screaming 'please don't, please don't' as she cowers in a chair while a man off camera accuses the
Summary:","Footage shows man preparing to pierce young girl's ear in Chicago, Illinois .
The frightened child repeatedly cries out in a bid to prevent the procedure .
Woman believed to be her mother then puts the youngster in a headlock .
The girl can be heard screaming 'please don't' before ear is finally pierced .
Video has sparked outrage with some branding those involved 'a disgrace'",summarization_en,greedy,5,"

The video, which was posted on YouTube, shows a mother holding her daughter in a headlock while the little girl is having her ears pierced. The video, which was taken in Chicago, Illinois, shows the young child crying out in fear as a man approaches with a piercing instrument. At one point, the girl can be heard screaming 'please don't, please don't' as she cowers in a chair while a man off camera accuses the mother of being a 'slut'.

The video has been viewed over 1.5 million times.

See also
 List of YouTube videos

References",1.0,128,1950.592687000153
"Summarise the following article:
A mother whose son suffered brain damage at birth has been awarded £5.2million after a 16-year battle with the NHS. Scotland’s highest court had twice rejected Nadine Montgomery’s claim that medical negligence caused her son’s physical disabilities. But in a landmark legal ruling seven judges of the Supreme Court in London upheld the 40-year-old mother’s claim in what was described as ‘the most si
Summary:","Nadine Montgomery's son was starved of oxygen during birth in 1999 .
That led to brain defects meaning he now suffers from cerebral palsy .
Said she was not properly informed of risks and Cesarean was not offered .
Scotland's highest court twice rejected her compensation claims .
But yesterday London's Supreme Court overturned the earlier rulings .",summarization_en,greedy,5,"
A mother whose son suffered brain damage at birth has been awarded £5.2million after a 16-year battle with the NHS. Scotland’s highest court had twice rejected Nadine Montgomery’s claim that medical negligence caused her son’s physical disabilities. But in a landmark legal ruling seven judges of the Supreme Court in London upheld the 40-year-old mother’s claim in what was described as ‘the most significant medical case in the country’s history’.

The mother, who has been described as ‘the most famous woman in the world’ after her son, was awarded £5.2million after a",1.0,128,1955.893054000171
"Summarise the following article:
Shocking new images released today have shown ISIS terrorists toppling crosses, smashing Christian relics with hammers and erecting the black flag of ISIS on churches in Iraq. The latest photos show the militants vandalising churches in Nineveh, the ancient capital of the Assyrian empire. Pictured in civilian clothing, the ISIS thugs are seen overturning statues, destroying religious icons and rep
Summary:","ISIS militants pictured toppling crosses and smashing relics in Nineveh .
Latest evidence of ISIS trying to cleanse caliphate of Christian heritage .
Also attacked ancient city of Nimrud and 2000-year-old fortress city Hatra .",summarization_en,greedy,5,"
The latest images released today show ISIS terrorists toppling crosses, smashing Christian relics with hammers and erecting the black flag of ISIS on churches in Iraq. The latest photos show the militants vandalising churches in Nineveh, the ancient capital of the Assyrian empire.

The latest images released today show ISIS terrorists toppling crosses, smashing Christian relics with hammers and erecting the black flag of ISIS on churches in Iraq. The latest photos show the militants vandalising churches in Nineveh, the ancient capital of the Assyrian empire.

The latest images released today show ISIS terrorists topp",1.0,128,1976.1372600000868
"Summarise the following article:
Michael Schumacher's 15-year-old son is to follow in his father's footsteps after he signed a deal to compete in the Formula 4 series, which nurtures young talents. Mick Schumacher has been snapped up by the Netherlands' Van Amersfoort Racing team after he finished second in the world, European and German kart championships last season. His father Michael is the most successful driver in Formula O
Summary:","Mick Schumacher came second last year in Germany's kart championships .
His father Michael Schumacher won a record seven world F1 titles .
Ferrari hero has been in a coma since skiing accident in December 2013 .",summarization_en,greedy,5,"
The Formula 4 series is a series of karting races held in Europe and North America. The series is organised by the Fédération Internationale de l'Automobile (FIA) and is a feeder series for the FIA Formula One World Championship. The series is run by the Fédération Internationale de l'Automobile (FIA) and is a feeder series for the FIA Formula One World Championship. The series is run by the Fédération Internationale de l'Automobile (FIA) and is a feeder series for the FIA Formula One World Championship.

The Formula 4 series",1.0,128,1974.9506909997763
"Summarise the following article:
(CNN)Two extremists who attacked a landmark museum in Tunisia, killing 23 people, got weapons training at camps in Libya, an official said Friday. The suspects were activated from sleeper cells in Tunisia, Security Minister Rafik Chelly said. He did not say which group activated them, or with whom they trained. ""They left the country illegally last December for Libya, and they were able to train w
Summary:","Two cruise ship companies cancel 2015 stops in Tunisia after the Bardo Museum attack .
The museum attack suspects were activated from sleeper cells in Tunisia, security minister says .
Tunisians gather to celebrate independence day .",summarization_en,greedy,5,"
(CNN)Two extremists who attacked a landmark museum in Tunisia, killing 23 people, got weapons training at camps in Libya, an official said Friday. The suspects were activated from sleeper cells in Tunisia, Security Minister Rafik Chelly said. He did not say which group activated them, or with whom they trained. ""They left the country illegally last December for Libya, and they were able to train w

(CNN)Two extremists who attacked a landmark museum in Tunisia, killing 23 people, got weapons training at camps in Libya, an official said Friday. The suspects were activated from sleeper cells",1.0,128,1963.4410160001607
"Summarise the following article:
Arsenal midfielders Mesut Ozil and Mathieu Flamini were smartly dressed and out to celebrate the latter's birthday on Saturday. Ozil posted a picture of the pair posing on his official Twitter account. Now 31-year-old Flamini has made over 200 appearances for Arsenal across two separate spells at the north London club. Birthday boy Mathieu Flamini (right) poses with Arsenal team-mate Mesut Ozil (l
Summary:","Arsenal star Mathieu Flamini is now 31-years-old .
The versatile midfielder celebrated with team-mate Mesut Ozil .
Ozil posted a picture of the pair on his official Twitter account .
Flamini has made over 200 appearances for Arsenal across two spells .
He has a passing accuracy of 91.8% in the Premier League this season .",summarization_en,greedy,5,"
Arsenal midfielder Mesut Ozil and French forward Mathieu Flamini were smartly dressed and out to celebrate the latter's birthday on Saturday. Ozil posted a picture of the pair posing on his official Twitter account. Now 31-year-old Flamini has made over 200 appearances for Arsenal across two separate spells at the north London club. Birthday boy Mathieu Flamini (right) poses with Arsenal team-mate Mesut Ozil (l

Arsenal midfielder Mesut Ozil and French forward Mathieu Flamini were smartly dressed and out to celebrate the latter's birthday on Saturday. Oz",1.0,128,1971.1500919997889
"Summarise the following article:
The mother of a Down Syndrome child who she was accused of abandoning by the father of the baby has reconciled with her estranged husband. Samuel Forrest, from New Zealand, made international headlines in February after he started fundraising to help raise baby Leo. Mr Forrest's Armenian wife Ruzan Badalyan filed for divorce a week after Leo was born in her home country - where a disability like D
Summary:","Samuel Forrest claims his ex-wife abandoned their Down Syndrome baby .
He raised more than $600,000 to bring Leo home to his native New Zealand .
But Mr Forrest's estranged Armenian wife wants to rekindle their marriage .
It is now reported Ruzan Badalyan is applying for New Zealand residency .",summarization_en,greedy,5,"
The mother of a Down Syndrome child who she was accused of abandoning by the father of the baby has reconciled with her estranged husband. Samuel Forrest, from New Zealand, made international headlines in February after he started fundraising to help raise baby Leo. Mr Forrest's Armenian wife Ruzan Badalyan filed for divorce a week after Leo was born in her home country - where a disability like D

The mother of a Down Syndrome child who she was accused of abandoning by the father of the baby has reconciled with her estranged husband. Samuel Forrest, from New Zealand, made international headlines in February after he started",1.0,128,1964.5052470000337
"Summarise the following article:
Host commentator . Ashton: The club need to be supportive off the field, to create an environment so that his family can settle in the north west and enjoy their life in Cheshire. His wife wants to leave the country and return to Argentina, and Di Maria is wrestling with that decision: Let her leave with the children and leave him to continue his United career, or move to another club more suited 
Summary:","Neil Ashton answered YOUR questions live on Tuesday .
Sportsmail's football correspondent has his say on Arsenal's FA Cup quarter-final victory against Manchester United .
Louis van Gaal has under-estimated Premier League and English football .
Angel di Maria's wife wants to return to Argentina .
Winger must make tough decision on Manchester United future .
Arsenal striker Danny Welbeck was absolutely right to celebrate .",summarization_en,greedy,5,"
The club need to be supportive off the field, to create an environment so that his family can settle in the north west and enjoy their life in Cheshire. His wife wants to leave the country and return to Argentina, and Di Maria is wrestling with that decision: Let her leave with the children and leave him to continue his United career, or move to another club more suited to his needs.

A:

I think the best way to do this is to have a conversation with the player.

Ask him what he wants to do.

If he says he wants to stay in the Premier League, then",1.0,128,1940.983151999717
